Date,Station,Longitude,Latitude,Type,Value
"2022-04-04 04:41:30 UTC",3469958,-71.216580547,46.83791933,hum,58.27
"2022-04-04 04:41:30 UTC",3469958,-71.216580547,46.83791933,temp,4.09
"2022-04-04 04:41:30 UTC",3469958,-71.216580547,46.83791933,pres,101118.78
"2022-04-04 04:43:30 UTC",3469958,-71.216580547,46.83791933,pm25_raw,13.25
"2022-04-04 04:43:30 UTC",3469958,-71.216580547,46.83791933,pm1,6.5
"2022-04-04 04:43:30 UTC",3469958,-71.216580547,46.83791933,pm10,13.25
"2022-04-04 04:43:30 UTC",3469958,-71.216580547,46.83791933,hum,57.11
"2022-04-04 04:43:30 UTC",3469958,-71.216580547,46.83791933,temp,4.16
"2022-04-04 04:43:30 UTC",3469958,-71.216580547,46.83791933,pres,101112.28
"2022-04-04 04:45:31 UTC",3469958,-71.216580547,46.83791933,pm25_raw,11
"2022-04-04 04:45:31 UTC",3469958,-71.216580547,46.83791933,pm1,5.75
"2022-04-04 04:45:31 UTC",3469958,-71.216580547,46.83791933,pm10,14
"2022-04-04 04:45:31 UTC",3469958,-71.216580547,46.83791933,hum,56.55
"2022-04-04 04:45:31 UTC",3469958,-71.216580547,46.83791933,temp,4.13
"2022-04-04 04:45:31 UTC",3469958,-71.216580547,46.83791933,pres,101112.41
"2022-04-04 04:47:32 UTC",3469958,-71.216580547,46.83791933,pm25_raw,10.75
"2022-04-04 04:47:32 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 04:47:32 UTC",3469958,-71.216580547,46.83791933,pm10,11.25
"2022-04-04 04:47:32 UTC",3469958,-71.216580547,46.83791933,hum,56.96
"2022-04-04 04:47:32 UTC",3469958,-71.216580547,46.83791933,temp,4.16
"2022-04-04 04:47:32 UTC",3469958,-71.216580547,46.83791933,pres,101114.09
"2022-04-04 04:49:34 UTC",3469958,-71.216580547,46.83791933,pm25_raw,11.75
"2022-04-04 04:49:34 UTC",3469958,-71.216580547,46.83791933,pm1,5.75
"2022-04-04 04:49:34 UTC",3469958,-71.216580547,46.83791933,pm10,12
"2022-04-04 04:49:34 UTC",3469958,-71.216580547,46.83791933,hum,56.24
"2022-04-04 04:49:34 UTC",3469958,-71.216580547,46.83791933,temp,4.19
"2022-04-04 04:49:34 UTC",3469958,-71.216580547,46.83791933,pres,101116.59
"2022-04-04 04:51:34 UTC",3469958,-71.216580547,46.83791933,pm25_raw,12
"2022-04-04 04:51:34 UTC",3469958,-71.216580547,46.83791933,pm1,7
"2022-04-04 04:51:34 UTC",3469958,-71.216580547,46.83791933,pm10,12
"2022-04-04 04:51:34 UTC",3469958,-71.216580547,46.83791933,hum,57.78
"2022-04-04 04:51:34 UTC",3469958,-71.216580547,46.83791933,temp,4.13
"2022-04-04 04:51:34 UTC",3469958,-71.216580547,46.83791933,pres,101117.72
"2022-04-04 04:53:36 UTC",3469958,-71.216580547,46.83791933,pm25_raw,9.75
"2022-04-04 04:53:36 UTC",3469958,-71.216580547,46.83791933,pm1,5.25
"2022-04-04 04:53:36 UTC",3469958,-71.216580547,46.83791933,pm10,9.75
"2022-04-04 04:53:36 UTC",3469958,-71.216580547,46.83791933,hum,58.31
"2022-04-04 04:53:36 UTC",3469958,-71.216580547,46.83791933,temp,3.99
"2022-04-04 04:53:36 UTC",3469958,-71.216580547,46.83791933,pres,101118.25
"2022-04-04 04:55:36 UTC",3469958,-71.216580547,46.83791933,pm25_raw,11.25
"2022-04-04 04:55:36 UTC",3469958,-71.216580547,46.83791933,pm1,5.25
"2022-04-04 04:55:36 UTC",3469958,-71.216580547,46.83791933,pm10,17.25
"2022-04-04 04:55:36 UTC",3469958,-71.216580547,46.83791933,hum,58.57
"2022-04-04 04:55:36 UTC",3469958,-71.216580547,46.83791933,temp,4.08
"2022-04-04 04:55:36 UTC",3469958,-71.216580547,46.83791933,pres,101113.5
"2022-04-04 04:57:36 UTC",3469958,-71.216580547,46.83791933,pm25_raw,12
"2022-04-04 04:57:36 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 04:57:36 UTC",3469958,-71.216580547,46.83791933,pm10,12
"2022-04-04 04:57:36 UTC",3469958,-71.216580547,46.83791933,hum,58.06
"2022-04-04 04:57:36 UTC",3469958,-71.216580547,46.83791933,temp,3.98
"2022-04-04 04:57:36 UTC",3469958,-71.216580547,46.83791933,pres,101113.81
"2022-04-04 04:59:37 UTC",3469958,-71.216580547,46.83791933,pm25_raw,7.25
"2022-04-04 04:59:37 UTC",3469958,-71.216580547,46.83791933,pm1,3
"2022-04-04 04:59:37 UTC",3469958,-71.216580547,46.83791933,pm10,8.5
"2022-04-04 04:59:37 UTC",3469958,-71.216580547,46.83791933,hum,57.96
"2022-04-04 04:59:37 UTC",3469958,-71.216580547,46.83791933,temp,3.91
"2022-04-04 04:59:37 UTC",3469958,-71.216580547,46.83791933,pres,101116.75
"2022-04-04 05:01:38 UTC",3469958,-71.216580547,46.83791933,pm25_raw,7.75
"2022-04-04 05:01:38 UTC",3469958,-71.216580547,46.83791933,pm1,3
"2022-04-04 05:01:38 UTC",3469958,-71.216580547,46.83791933,pm10,12.75
"2022-04-04 05:01:38 UTC",3469958,-71.216580547,46.83791933,hum,57.29
"2022-04-04 05:01:38 UTC",3469958,-71.216580547,46.83791933,temp,3.92
"2022-04-04 05:01:38 UTC",3469958,-71.216580547,46.83791933,pres,101113.19
"2022-04-04 05:03:38 UTC",3469958,-71.216580547,46.83791933,pm25_raw,8.5
"2022-04-04 05:03:38 UTC",3469958,-71.216580547,46.83791933,pm1,4.5
"2022-04-04 05:03:38 UTC",3469958,-71.216580547,46.83791933,pm10,10
"2022-04-04 05:03:38 UTC",3469958,-71.216580547,46.83791933,hum,55.93
"2022-04-04 05:03:38 UTC",3469958,-71.216580547,46.83791933,temp,3.84
"2022-04-04 05:03:38 UTC",3469958,-71.216580547,46.83791933,pres,101118.78
"2022-04-04 05:05:39 UTC",3469958,-71.216580547,46.83791933,pm25_raw,4
"2022-04-04 05:05:39 UTC",3469958,-71.216580547,46.83791933,pm1,2.25
"2022-04-04 05:05:39 UTC",3469958,-71.216580547,46.83791933,pm10,5
"2022-04-04 05:05:39 UTC",3469958,-71.216580547,46.83791933,hum,56.21
"2022-04-04 05:05:39 UTC",3469958,-71.216580547,46.83791933,temp,3.81
"2022-04-04 05:05:39 UTC",3469958,-71.216580547,46.83791933,pres,101113.56
"2022-04-04 05:07:39 UTC",3469958,-71.216580547,46.83791933,pm25_raw,9
"2022-04-04 05:07:39 UTC",3469958,-71.216580547,46.83791933,pm1,4
"2022-04-04 05:07:39 UTC",3469958,-71.216580547,46.83791933,pm10,11.25
"2022-04-04 05:07:39 UTC",3469958,-71.216580547,46.83791933,hum,54.7
"2022-04-04 05:07:39 UTC",3469958,-71.216580547,46.83791933,temp,3.83
"2022-04-04 05:07:39 UTC",3469958,-71.216580547,46.83791933,pres,101111.72
"2022-04-04 05:09:42 UTC",3469958,-71.216580547,46.83791933,pm25_raw,8.75
"2022-04-04 05:09:42 UTC",3469958,-71.216580547,46.83791933,pm1,3
"2022-04-04 05:09:42 UTC",3469958,-71.216580547,46.83791933,pm10,8.75
"2022-04-04 05:09:42 UTC",3469958,-71.216580547,46.83791933,hum,56.64
"2022-04-04 05:09:42 UTC",3469958,-71.216580547,46.83791933,temp,3.75
"2022-04-04 05:09:42 UTC",3469958,-71.216580547,46.83791933,pres,101122.63
"2022-04-04 05:11:43 UTC",3469958,-71.216580547,46.83791933,pm25_raw,10.75
"2022-04-04 05:11:43 UTC",3469958,-71.216580547,46.83791933,pm1,5.5
"2022-04-04 05:11:43 UTC",3469958,-71.216580547,46.83791933,pm10,14.5
"2022-04-04 05:11:43 UTC",3469958,-71.216580547,46.83791933,hum,56.4
"2022-04-04 05:11:43 UTC",3469958,-71.216580547,46.83791933,temp,3.74
"2022-04-04 05:11:43 UTC",3469958,-71.216580547,46.83791933,pres,101120.03
"2022-04-04 05:16:08 UTC",3469958,-71.216580547,46.83791933,pm25_raw,10
"2022-04-04 05:16:08 UTC",3469958,-71.216580547,46.83791933,pm1,5
"2022-04-04 05:16:08 UTC",3469958,-71.216580547,46.83791933,pm10,10
"2022-04-04 05:16:08 UTC",3469958,-71.216580547,46.83791933,hum,57.36
"2022-04-04 05:16:08 UTC",3469958,-71.216580547,46.83791933,temp,3.55
"2022-04-04 05:16:08 UTC",3469958,-71.216580547,46.83791933,pres,101117.13
"2022-04-04 05:18:10 UTC",3469958,-71.216580547,46.83791933,pm25_raw,13
"2022-04-04 05:18:10 UTC",3469958,-71.216580547,46.83791933,pm1,5.5
"2022-04-04 05:18:10 UTC",3469958,-71.216580547,46.83791933,pm10,14.5
"2022-04-04 05:18:10 UTC",3469958,-71.216580547,46.83791933,hum,58.35
"2022-04-04 05:18:10 UTC",3469958,-71.216580547,46.83791933,temp,3.46
"2022-04-04 05:18:10 UTC",3469958,-71.216580547,46.83791933,pres,101110.38
"2022-04-04 05:20:10 UTC",3469958,-71.216580547,46.83791933,pm25_raw,11.5
"2022-04-04 05:20:10 UTC",3469958,-71.216580547,46.83791933,pm1,5.5
"2022-04-04 05:20:10 UTC",3469958,-71.216580547,46.83791933,pm10,14
"2022-04-04 05:20:10 UTC",3469958,-71.216580547,46.83791933,hum,57.87
"2022-04-04 05:20:10 UTC",3469958,-71.216580547,46.83791933,temp,3.48
"2022-04-04 05:20:10 UTC",3469958,-71.216580547,46.83791933,pres,101112.97
"2022-04-04 05:22:10 UTC",3469958,-71.216580547,46.83791933,pm25_raw,12.5
"2022-04-04 05:22:10 UTC",3469958,-71.216580547,46.83791933,pm1,5.5
"2022-04-04 05:22:10 UTC",3469958,-71.216580547,46.83791933,pm10,15.5
"2022-04-04 05:22:10 UTC",3469958,-71.216580547,46.83791933,hum,58.82
"2022-04-04 05:22:10 UTC",3469958,-71.216580547,46.83791933,temp,3.67
"2022-04-04 05:22:10 UTC",3469958,-71.216580547,46.83791933,pres,101114.06
"2022-04-04 05:24:11 UTC",3469958,-71.216580547,46.83791933,pm25_raw,11
"2022-04-04 05:24:11 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 05:24:11 UTC",3469958,-71.216580547,46.83791933,pm10,15.25
"2022-04-04 05:24:11 UTC",3469958,-71.216580547,46.83791933,hum,57.91
"2022-04-04 05:24:11 UTC",3469958,-71.216580547,46.83791933,temp,3.54
"2022-04-04 05:24:11 UTC",3469958,-71.216580547,46.83791933,pres,101108.31
"2022-04-04 05:26:15 UTC",3469958,-71.216580547,46.83791933,pm25_raw,11.75
"2022-04-04 05:26:15 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 05:26:15 UTC",3469958,-71.216580547,46.83791933,pm10,11.75
"2022-04-04 05:26:15 UTC",3469958,-71.216580547,46.83791933,hum,57.23
"2022-04-04 05:26:15 UTC",3469958,-71.216580547,46.83791933,temp,3.4
"2022-04-04 05:26:15 UTC",3469958,-71.216580547,46.83791933,pres,101120.34
"2022-04-04 05:30:49 UTC",3469958,-71.216580547,46.83791933,pm25_raw,10.25
"2022-04-04 05:30:49 UTC",3469958,-71.216580547,46.83791933,pm1,5
"2022-04-04 05:30:49 UTC",3469958,-71.216580547,46.83791933,pm10,14.75
"2022-04-04 05:30:49 UTC",3469958,-71.216580547,46.83791933,hum,57.69
"2022-04-04 05:30:49 UTC",3469958,-71.216580547,46.83791933,temp,3.49
"2022-04-04 05:30:49 UTC",3469958,-71.216580547,46.83791933,pres,101114.72
"2022-04-04 05:32:49 UTC",3469958,-71.216580547,46.83791933,pm25_raw,7.75
"2022-04-04 05:32:49 UTC",3469958,-71.216580547,46.83791933,pm1,5
"2022-04-04 05:32:49 UTC",3469958,-71.216580547,46.83791933,pm10,8.5
"2022-04-04 05:32:49 UTC",3469958,-71.216580547,46.83791933,hum,58.11
"2022-04-04 05:32:49 UTC",3469958,-71.216580547,46.83791933,temp,3.66
"2022-04-04 05:32:49 UTC",3469958,-71.216580547,46.83791933,pres,101116.78
"2022-04-04 05:34:56 UTC",3469958,-71.216580547,46.83791933,pm25_raw,14.5
"2022-04-04 05:34:56 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 05:34:56 UTC",3469958,-71.216580547,46.83791933,pm10,20.25
"2022-04-04 05:34:56 UTC",3469958,-71.216580547,46.83791933,hum,57.05
"2022-04-04 05:34:56 UTC",3469958,-71.216580547,46.83791933,temp,3.66
"2022-04-04 05:34:56 UTC",3469958,-71.216580547,46.83791933,pres,101112.34
"2022-04-04 05:37:00 UTC",3469958,-71.216580547,46.83791933,pm25_raw,11.25
"2022-04-04 05:37:00 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 05:37:00 UTC",3469958,-71.216580547,46.83791933,pm10,11.25
"2022-04-04 05:37:00 UTC",3469958,-71.216580547,46.83791933,hum,58.13
"2022-04-04 05:37:00 UTC",3469958,-71.216580547,46.83791933,temp,3.78
"2022-04-04 05:37:00 UTC",3469958,-71.216580547,46.83791933,pres,101114.53
"2022-04-04 05:39:00 UTC",3469958,-71.216580547,46.83791933,pm25_raw,11.25
"2022-04-04 05:39:00 UTC",3469958,-71.216580547,46.83791933,pm1,7
"2022-04-04 05:39:00 UTC",3469958,-71.216580547,46.83791933,pm10,14.25
"2022-04-04 05:39:00 UTC",3469958,-71.216580547,46.83791933,hum,58.16
"2022-04-04 05:39:00 UTC",3469958,-71.216580547,46.83791933,temp,3.76
"2022-04-04 05:39:00 UTC",3469958,-71.216580547,46.83791933,pres,101113.75
"2022-04-04 05:41:00 UTC",3469958,-71.216580547,46.83791933,pm25_raw,16.5
"2022-04-04 05:41:00 UTC",3469958,-71.216580547,46.83791933,pm1,6.75
"2022-04-04 05:41:00 UTC",3469958,-71.216580547,46.83791933,pm10,17.75
"2022-04-04 05:41:00 UTC",3469958,-71.216580547,46.83791933,hum,58.08
"2022-04-04 05:41:00 UTC",3469958,-71.216580547,46.83791933,temp,3.65
"2022-04-04 05:41:00 UTC",3469958,-71.216580547,46.83791933,pres,101109.72
"2022-04-04 05:43:06 UTC",3469958,-71.216580547,46.83791933,pm25_raw,14.5
"2022-04-04 05:43:06 UTC",3469958,-71.216580547,46.83791933,pm1,7.75
"2022-04-04 05:43:06 UTC",3469958,-71.216580547,46.83791933,pm10,16
"2022-04-04 05:43:06 UTC",3469958,-71.216580547,46.83791933,hum,58.53
"2022-04-04 05:43:06 UTC",3469958,-71.216580547,46.83791933,temp,3.68
"2022-04-04 05:43:06 UTC",3469958,-71.216580547,46.83791933,pres,101113.13
"2022-04-04 05:45:08 UTC",3469958,-71.216580547,46.83791933,pm25_raw,10
"2022-04-04 05:45:08 UTC",3469958,-71.216580547,46.83791933,pm1,5
"2022-04-04 05:45:08 UTC",3469958,-71.216580547,46.83791933,pm10,10
"2022-04-04 05:45:08 UTC",3469958,-71.216580547,46.83791933,hum,58.5
"2022-04-04 05:45:08 UTC",3469958,-71.216580547,46.83791933,temp,3.8
"2022-04-04 05:45:08 UTC",3469958,-71.216580547,46.83791933,pres,101101.22
"2022-04-04 05:47:09 UTC",3469958,-71.216580547,46.83791933,pm25_raw,6.75
"2022-04-04 05:47:09 UTC",3469958,-71.216580547,46.83791933,pm1,2
"2022-04-04 05:47:09 UTC",3469958,-71.216580547,46.83791933,pm10,7.25
"2022-04-04 05:47:09 UTC",3469958,-71.216580547,46.83791933,hum,59.5
"2022-04-04 05:47:09 UTC",3469958,-71.216580547,46.83791933,temp,3.82
"2022-04-04 05:47:09 UTC",3469958,-71.216580547,46.83791933,pres,101109.13
"2022-04-04 05:49:13 UTC",3469958,-71.216580547,46.83791933,pm25_raw,13.5
"2022-04-04 05:49:13 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 05:49:13 UTC",3469958,-71.216580547,46.83791933,pm10,17.25
"2022-04-04 05:49:13 UTC",3469958,-71.216580547,46.83791933,hum,59.36
"2022-04-04 05:49:13 UTC",3469958,-71.216580547,46.83791933,temp,3.76
"2022-04-04 05:49:13 UTC",3469958,-71.216580547,46.83791933,pres,101108.44
"2022-04-04 05:51:13 UTC",3469958,-71.216580547,46.83791933,pm25_raw,12.5
"2022-04-04 05:51:13 UTC",3469958,-71.216580547,46.83791933,pm1,5
"2022-04-04 05:51:13 UTC",3469958,-71.216580547,46.83791933,pm10,15.25
"2022-04-04 05:51:13 UTC",3469958,-71.216580547,46.83791933,hum,59.84
"2022-04-04 05:51:13 UTC",3469958,-71.216580547,46.83791933,temp,3.64
"2022-04-04 05:51:13 UTC",3469958,-71.216580547,46.83791933,pres,101114.16
"2022-04-04 05:53:15 UTC",3469958,-71.216580547,46.83791933,pm25_raw,10
"2022-04-04 05:53:15 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 05:53:15 UTC",3469958,-71.216580547,46.83791933,pm10,10
"2022-04-04 05:53:15 UTC",3469958,-71.216580547,46.83791933,hum,59.16
"2022-04-04 05:53:15 UTC",3469958,-71.216580547,46.83791933,temp,3.66
"2022-04-04 05:53:15 UTC",3469958,-71.216580547,46.83791933,pres,101107.03
"2022-04-04 05:55:28 UTC",3469958,-71.216580547,46.83791933,pm25_raw,11.5
"2022-04-04 05:55:28 UTC",3469958,-71.216580547,46.83791933,pm1,6.25
"2022-04-04 05:55:28 UTC",3469958,-71.216580547,46.83791933,pm10,13.25
"2022-04-04 05:55:28 UTC",3469958,-71.216580547,46.83791933,hum,59.75
"2022-04-04 05:55:28 UTC",3469958,-71.216580547,46.83791933,temp,3.59
"2022-04-04 05:55:28 UTC",3469958,-71.216580547,46.83791933,pres,101107.28
"2022-04-04 05:57:29 UTC",3469958,-71.216580547,46.83791933,pm25_raw,14
"2022-04-04 05:57:29 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 05:57:29 UTC",3469958,-71.216580547,46.83791933,pm10,14
"2022-04-04 05:57:29 UTC",3469958,-71.216580547,46.83791933,hum,60.39
"2022-04-04 05:57:29 UTC",3469958,-71.216580547,46.83791933,temp,3.72
"2022-04-04 05:57:29 UTC",3469958,-71.216580547,46.83791933,pres,101106.81
"2022-04-04 05:59:29 UTC",3469958,-71.216580547,46.83791933,pm25_raw,10.75
"2022-04-04 05:59:29 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 05:59:29 UTC",3469958,-71.216580547,46.83791933,pm10,12.25
"2022-04-04 05:59:29 UTC",3469958,-71.216580547,46.83791933,hum,58.87
"2022-04-04 05:59:29 UTC",3469958,-71.216580547,46.83791933,temp,3.58
"2022-04-04 05:59:29 UTC",3469958,-71.216580547,46.83791933,pres,101098.44
"2022-04-04 06:06:34 UTC",3469958,-71.216580547,46.83791933,pm25_raw,12.5
"2022-04-04 06:06:34 UTC",3469958,-71.216580547,46.83791933,pm1,5.75
"2022-04-04 06:06:34 UTC",3469958,-71.216580547,46.83791933,pm10,14.75
"2022-04-04 06:06:34 UTC",3469958,-71.216580547,46.83791933,hum,59.64
"2022-04-04 06:06:34 UTC",3469958,-71.216580547,46.83791933,temp,3.52
"2022-04-04 06:06:34 UTC",3469958,-71.216580547,46.83791933,pres,101110.16
"2022-04-04 06:08:35 UTC",3469958,-71.216580547,46.83791933,pm25_raw,15
"2022-04-04 06:08:35 UTC",3469958,-71.216580547,46.83791933,pm1,5.75
"2022-04-04 06:08:35 UTC",3469958,-71.216580547,46.83791933,pm10,17
"2022-04-04 06:08:35 UTC",3469958,-71.216580547,46.83791933,hum,58.35
"2022-04-04 06:08:35 UTC",3469958,-71.216580547,46.83791933,temp,3.46
"2022-04-04 06:08:35 UTC",3469958,-71.216580547,46.83791933,pres,101109.5
"2022-04-04 06:10:36 UTC",3469958,-71.216580547,46.83791933,pm25_raw,10.75
"2022-04-04 06:10:36 UTC",3469958,-71.216580547,46.83791933,pm1,5
"2022-04-04 06:10:36 UTC",3469958,-71.216580547,46.83791933,pm10,11.5
"2022-04-04 06:10:36 UTC",3469958,-71.216580547,46.83791933,hum,59.59
"2022-04-04 06:10:36 UTC",3469958,-71.216580547,46.83791933,temp,3.3
"2022-04-04 06:10:36 UTC",3469958,-71.216580547,46.83791933,pres,101109.16
"2022-04-04 06:12:36 UTC",3469958,-71.216580547,46.83791933,pm25_raw,15.75
"2022-04-04 06:12:36 UTC",3469958,-71.216580547,46.83791933,pm1,7
"2022-04-04 06:12:36 UTC",3469958,-71.216580547,46.83791933,pm10,16.75
"2022-04-04 06:12:36 UTC",3469958,-71.216580547,46.83791933,hum,59.21
"2022-04-04 06:12:36 UTC",3469958,-71.216580547,46.83791933,temp,3.35
"2022-04-04 06:12:36 UTC",3469958,-71.216580547,46.83791933,pres,101107.19
"2022-04-04 06:14:37 UTC",3469958,-71.216580547,46.83791933,pm25_raw,14.5
"2022-04-04 06:14:37 UTC",3469958,-71.216580547,46.83791933,pm1,7
"2022-04-04 06:14:37 UTC",3469958,-71.216580547,46.83791933,pm10,18.25
"2022-04-04 06:14:37 UTC",3469958,-71.216580547,46.83791933,hum,60.48
"2022-04-04 06:14:37 UTC",3469958,-71.216580547,46.83791933,temp,3.41
"2022-04-04 06:14:37 UTC",3469958,-71.216580547,46.83791933,pres,101106.13
"2022-04-04 06:16:38 UTC",3469958,-71.216580547,46.83791933,pm25_raw,12.25
"2022-04-04 06:16:38 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 06:16:38 UTC",3469958,-71.216580547,46.83791933,pm10,12.25
"2022-04-04 06:16:38 UTC",3469958,-71.216580547,46.83791933,hum,61.13
"2022-04-04 06:16:38 UTC",3469958,-71.216580547,46.83791933,temp,3.42
"2022-04-04 06:16:38 UTC",3469958,-71.216580547,46.83791933,pres,101103.44
"2022-04-04 06:18:38 UTC",3469958,-71.216580547,46.83791933,pm25_raw,15.5
"2022-04-04 06:18:38 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 06:18:38 UTC",3469958,-71.216580547,46.83791933,pm10,16
"2022-04-04 06:18:38 UTC",3469958,-71.216580547,46.83791933,hum,60.42
"2022-04-04 06:18:38 UTC",3469958,-71.216580547,46.83791933,temp,3.54
"2022-04-04 06:18:38 UTC",3469958,-71.216580547,46.83791933,pres,101105.66
"2022-04-04 06:20:39 UTC",3469958,-71.216580547,46.83791933,pm25_raw,12.25
"2022-04-04 06:20:39 UTC",3469958,-71.216580547,46.83791933,pm1,5
"2022-04-04 06:20:39 UTC",3469958,-71.216580547,46.83791933,pm10,14.75
"2022-04-04 06:20:39 UTC",3469958,-71.216580547,46.83791933,hum,60.29
"2022-04-04 06:20:39 UTC",3469958,-71.216580547,46.83791933,temp,3.47
"2022-04-04 06:20:39 UTC",3469958,-71.216580547,46.83791933,pres,101106.78
"2022-04-04 06:22:39 UTC",3469958,-71.216580547,46.83791933,pm25_raw,6
"2022-04-04 06:22:39 UTC",3469958,-71.216580547,46.83791933,pm1,5
"2022-04-04 06:22:39 UTC",3469958,-71.216580547,46.83791933,pm10,6
"2022-04-04 06:22:39 UTC",3469958,-71.216580547,46.83791933,hum,60.98
"2022-04-04 06:22:39 UTC",3469958,-71.216580547,46.83791933,temp,3.52
"2022-04-04 06:22:39 UTC",3469958,-71.216580547,46.83791933,pres,101109.28
"2022-04-04 06:24:40 UTC",3469958,-71.216580547,46.83791933,pm25_raw,11.75
"2022-04-04 06:24:40 UTC",3469958,-71.216580547,46.83791933,pm1,7
"2022-04-04 06:24:40 UTC",3469958,-71.216580547,46.83791933,pm10,11.75
"2022-04-04 06:24:40 UTC",3469958,-71.216580547,46.83791933,hum,60.78
"2022-04-04 06:24:40 UTC",3469958,-71.216580547,46.83791933,temp,3.52
"2022-04-04 06:24:40 UTC",3469958,-71.216580547,46.83791933,pres,101110.16
"2022-04-04 06:26:41 UTC",3469958,-71.216580547,46.83791933,pm25_raw,12.75
"2022-04-04 06:26:41 UTC",3469958,-71.216580547,46.83791933,pm1,6
"2022-04-04 06:26:41 UTC",3469958,-71.216580547,46.83791933,pm10,13
"2022-04-04 06:26:41 UTC",3469958,-71.216580547,46.83791933,hum,60.44
"2022-04-04 06:26:41 UTC",3469958,-71.216580547,46.83791933,temp,3.41
"2022-04-04 06:26:41 UTC",3469958,-71.216580547,46.83791933,pres,101107
"2022-04-04 06:28:41 UTC",3469958,-71.216580547,46.83791933,pm25_raw,15
"2022-04-04 06:28:41 UTC",3469958,-71.216580547,46.83791933,pm1,9
"2022-04-04 06:28:41 UTC",3469958,-71.216580547,46.83791933,pm10,19.5
"2022-04-04 06:28:41 UTC",3469958,-71.216580547,46.83791933,hum,60.08
"2022-04-04 06:28:41 UTC",3469958,-71.216580547,46.83791933,temp,3
"2022-04-04 06:28:41 UTC",3469958,-71.216580547,46.83791933,pres,101026.09
"2022-04-04 06:30:41 UTC",3469958,-71.216580547,46.83791933,pm25_raw,8.25
"2022-04-04 06:30:41 UTC",3469958,-71.216580547,46.83791933,pm1,6.75
"2022-04-04 06:30:41 UTC",3469958,-71.216580547,46.83791933,pm10,10.25
"2022-04-04 06:30:41 UTC",3469958,-71.216580547,46.83791933,hum,60.9
"2022-04-04 06:30:41 UTC",3469958,-71.216580547,46.83791933,temp,3.42
"2022-04-04 06:30:41 UTC",3469958,-71.216580547,46.83791933,pres,101105.19
"2022-04-04 06:32:43 UTC",3469958,-71.216580547,46.83791933,pm25_raw,9
"2022-04-04 06:32:43 UTC",3469958,-71.216580547,46.83791933,pm1,2.5
"2022-04-04 06:32:43 UTC",3469958,-71.216580547,46.83791933,pm10,9.25
"2022-04-04 06:32:43 UTC",3469958,-71.216580547,46.83791933,hum,60.67
"2022-04-04 06:32:43 UTC",3469958,-71.216580547,46.83791933,temp,3.38
"2022-04-04 06:32:43 UTC",3469958,-71.216580547,46.83791933,pres,101123.03
"2022-04-04 06:34:43 UTC",3469958,-71.216580547,46.83791933,pm25_raw,15.75
"2022-04-04 06:34:43 UTC",3469958,-71.216580547,46.83791933,pm1,7
"2022-04-04 06:34:43 UTC",3469958,-71.216580547,46.83791933,pm10,17.5
"2022-04-04 06:34:43 UTC",3469958,-71.216580547,46.83791933,hum,60.24
"2022-04-04 06:34:43 UTC",3469958,-71.216580547,46.83791933,temp,3.33
"2022-04-04 06:34:43 UTC",3469958,-71.216580547,46.83791933,pres,101109.06
"2022-04-04 06:36:43 UTC",3469958,-71.216580547,46.83791933,pm25_raw,13
"2022-04-04 06:36:43 UTC",3469958,-71.216580547,46.83791933,pm1,7
"2022-04-04 06:36:43 UTC",3469958,-71.216580547,46.83791933,pm10,15.25
"2022-04-04 06:36:43 UTC",3469958,-71.216580547,46.83791933,hum,59.8
"2022-04-04 06:36:43 UTC",3469958,-71.216580547,46.83791933,temp,3.31
"2022-04-04 06:36:43 UTC",3469958,-71.216580547,46.83791933,pres,101114.41
"2022-04-04 06:38:44 UTC",3469958,-71.216580547,46.83791933,pm25_raw,14.75
"2022-04-04 06:38:44 UTC",3469958,-71.216580547,46.83791933,pm1,7.5
"2022-04-04 06:38:44 UTC",3469958,-71.216580547,46.83791933,pm10,14.75
"2022-04-04 06:38:44 UTC",3469958,-71.216580547,46.83791933,hum,59.52
"2022-04-04 06:38:44 UTC",3469958,-71.216580547,46.83791933,temp,3.32
"2022-04-04 06:38:44 UTC",3469958,-71.216580547,46.83791933,pres,101117.97
"2022-04-04 06:40:45 UTC",3469958,-71.216580547,46.83791933,pm25_raw,5
"2022-04-04 06:40:45 UTC",3469958,-71.216580547,46.83791933,pm1,2.75
"2022-04-04 06:40:45 UTC",3469958,-71.216580547,46.83791933,pm10,5.75
"2022-04-04 06:40:45 UTC",3469958,-71.216580547,46.83791933,hum,59.6
"2022-04-04 06:40:45 UTC",3469958,-71.216580547,46.83791933,temp,3.22
"2022-04-04 06:40:45 UTC",3469958,-71.216580547,46.83791933,pres,101111.19
